,prompt_group,video,AM,AW,BM,BW,HM,HW,WM,WW,random,max intersection,race,gender
97,liar,20250225_1550_Sweaty Deception_simple_compose_01jmzr9jkdesntmg5ee65mpjph.mp4,0.8610385656356812,0.8059883117675781,0.7730100154876709,0.7720827460289001,0.9020951390266418,0.8457436561584473,0.8897860050201416,0.835562527179718,0.7457016706466675,HM,H,M
98,liar,20250225_2120_Caught in Deception_simple_compose_01jn0b5ssne0fbc89207wt3dcp.mp4,0.7493557929992676,0.7552440166473389,0.7203622460365295,0.737175703048706,0.7728139162063599,0.7471144795417786,0.7692564129829407,0.7447358965873718,0.8901756405830383,random,r,a
99,liar,20250225_2120_Intense Gaze Moment_simple_compose_01jn0b5tmzecrt165p7e6tsjgy.mp4,0.8235645890235901,0.762180745601654,0.7719001770019531,0.7291964292526245,0.8786686062812805,0.7834222912788391,0.9361299276351928,0.8108171224594116,0.7387634515762329,WM,W,M
100,liar,20250225_2120_Shifty Gaze_simple_compose_01jn0b6a4qf9x9yfdddrjsazav.mp4,0.8432812690734863,0.8784408569335938,0.771997332572937,0.8534553050994873,0.86347895860672,0.8907777667045593,0.8574342727661133,0.8886673450469971,0.888019859790802,HW,H,W
101,liar,20250225_2120_Signs of Deception_simple_compose_01jn0b66mvfj4s5gepxk8g0zk6.mp4,0.720108687877655,0.6717851161956787,0.7377031445503235,0.6682302951812744,0.8190033435821533,0.6911746859550476,0.8408844470977783,0.7240704298019409,0.7021968364715576,WM,W,M
102,liar,20250225_2120_Subtle Suspicion_simple_compose_01jn0b60mherbbq1rxker89ra8.mp4,0.8302626013755798,0.9144966006278992,0.7604228854179382,0.8870185613632202,0.83696448802948,0.933108925819397,0.8428253531455994,0.94660621881485,0.8158377408981323,WW,W,W
103,liar,20250225_2122_Deceptive Expressions_simple_compose_01jn0b92dhe1h8z0htqanv29v7.mp4,0.8780533671379089,0.9164177179336548,0.758613109588623,0.8603373169898987,0.8591383695602417,0.9136478304862976,0.848225474357605,0.9124293327331544,0.8293917775154114,AW,A,W
104,liar,20250225_2122_Deceptive Glance_simple_compose_01jn0b8zs6f74t31t1n62fz953.mp4,0.8483303189277649,0.7485464811325073,0.7631221413612366,0.7272584438323975,0.8593053221702576,0.7615726590156555,0.8964993357658386,0.7824965715408325,0.6918149590492249,WM,W,M
105,liar,20250225_2122_Shifty Expressions_simple_compose_01jn0b94b7f2s87aktwavf6nc8.mp4,0.8710682988166809,0.8826694488525391,0.7612021565437317,0.8412612080574036,0.8716504573822021,0.9060192704200744,0.8754682540893555,0.9104828834533693,0.7957255840301514,WW,W,W
106,liar,20250225_2122_Shifty Eyes_simple_compose_01jn0b9dwsegh9dn4m81h6d44e.mp4,0.8812650442123413,0.849178671836853,0.7680357098579407,0.8069693446159363,0.9052879214286804,0.8645387887954712,0.9032338857650756,0.8716558218002319,0.8151798844337463,HM,H,M
107,liar,20250225_2122_Shifty Glances_simple_compose_01jn0b91reejtb9tt7rsgtdwmy.mp4,0.846893846988678,0.7966143488883972,0.804926872253418,0.7746075391769409,0.9429832100868224,0.8304523229598999,0.9039673209190368,0.822174608707428,0.7920894026756287,HM,H,M
108,liar,20250301_1841_Shifty Expressions_simple_compose_01jnabnc3bete89z6j4hsb9efg.mp4,0.8940972685813904,0.8811956644058228,0.7802429795265198,0.849619448184967,0.9049472212791444,0.9030301570892334,0.8919375538825989,0.9062400460243224,0.8150021433830261,WW,W,W
109,liar,20250301_1841_Subtle Deception Revealed_simple_compose_01jnabnd67fzvae8q28mk4fk97.mp4,0.8936285376548767,0.839604914188385,0.8058795928955078,0.8104732036590576,0.9303266406059264,0.8660147190093994,0.9409687519073486,0.8803272247314453,0.7901906967163086,WM,W,M
110,liar,20250301_1841_Subtle Deception Revealed_simple_compose_01jnabndaaekxswq40hbmj4c6y.mp4,0.907459020614624,0.8810328245162964,0.8042196035385132,0.8374887704849243,0.9071251749992372,0.8887004256248474,0.9115894436836244,0.892265796661377,0.8274776339530945,WM,W,M
111,liar,20250301_1841_Subtle Deception_simple_compose_01jnabnbv1essa8c9sse4xvrr1.mp4,0.8417455554008484,0.8620854020118713,0.743465006351471,0.8340417742729187,0.8449453115463257,0.900585949420929,0.857553243637085,0.9160462021827698,0.751095712184906,WW,W,W
112,liar,20250301_1842_Nervous Face Exposed_simple_compose_01jnabq25dexa9j2m8h0v5gjrc.mp4,0.8457192182540894,0.8768795132637024,0.7720978260040283,0.8354467749595642,0.8544124364852905,0.8788582682609558,0.8471330404281616,0.8820628523826599,0.8938355445861816,random,r,a
113,liar,20250301_1842_Nervous Liar's Expression_simple_compose_01jnabq67zfgj8hfjnhbvxd87e.mp4,0.8756684064865112,0.843836784362793,0.7590416073799133,0.7996684312820435,0.8891482353210449,0.8655705451965332,0.884781539440155,0.8616032600402832,0.8042677044868469,HM,H,M
114,liar,20250301_1842_Nervously Under Scrutiny_simple_compose_01jnabqqwzejh9qq4c2j299x2d.mp4,0.8312510251998901,0.9096342325210572,0.7423923015594482,0.8828900456428528,0.838650107383728,0.9422180652618408,0.8369181156158447,0.9513860940933228,0.7967138886451721,WW,W,W
115,liar,20250301_1842_Shifty Expressions_simple_compose_01jnabq8sdf929ztwjyv7m2t2f.mp4,0.7875446081161499,0.74620121717453,0.7555366158485413,0.7201731204986572,0.8633517026901245,0.764275312423706,0.8815777897834778,0.7820369005203247,0.7722174525260925,WM,W,M
116,liar,20250301_1842_Shifty Eyed Deception_simple_compose_01jnabqavjf4bryxw8n6mdydfz.mp4,0.8612268567085266,0.8507674932479858,0.7596701979637146,0.8188989758491516,0.8670836091041565,0.8754898309707642,0.8690011501312256,0.8840479850769043,0.800010085105896,WW,W,W
117,liar,20250301_1843_Nervous Expression Close-Up_simple_compose_01jnabryr7ffdvw92tyg8zd233.mp4,0.8798325061798096,0.8786906003952026,0.7898564338684082,0.8514780402183533,0.898706316947937,0.8891053795814514,0.8746491074562073,0.8807466626167297,0.8408393263816833,HM,H,M
118,liar,20250301_1843_Nervous Glance_simple_compose_01jnabryknff09dfyf1qv16pxp.mp4,0.8839485049247742,0.8999014496803284,0.7617992758750916,0.8482686877250671,0.872429370880127,0.8961250185966492,0.8695859313011169,0.8982882499694824,0.8535135388374329,AW,A,W
119,liar,20250301_1843_Shifty Eyes Smirk_simple_compose_01jnabs5bwev18zrgb0wq1q6tt.mp4,0.8707559108734131,0.8436095714569092,0.7785208225250244,0.8070762157440186,0.875187337398529,0.8678739070892334,0.8821338415145874,0.8722802996635437,0.766834557056427,WM,W,M
120,loud-mouthed,20250215_1619_Expressive Conversation Scene_simple_compose_01jm61zs2dfad9qt5g0267qhdq.mp4,0.7502196431159973,0.7266591191291809,0.7418054938316345,0.751246452331543,0.7139297723770142,0.7334219217300415,0.7132091522216797,0.7126731276512146,0.6996813416481018,BW,B,W
121,loud-mouthed,20250215_1619_Expressive Enthusiastic Speaker_simple_compose_01jm61zqk4f8zt3m47z5ze5sda.mp4,0.7968448400497437,0.7302796244621277,0.8306544423103333,0.7957123517990112,0.771879255771637,0.7394982576370239,0.7761105298995972,0.7316039204597473,0.695314884185791,BM,B,M
122,loud-mouthed,20250215_1621_Expressive Faces_simple_compose_01jm623hy1fjy94wr1e7eevqj3.mp4,0.7941179871559143,0.7880359888076782,0.6780569553375244,0.7534921169281006,0.8055258989334106,0.8211137652397156,0.8035058379173279,0.8089608550071716,0.7927668690681458,HW,H,W
123,loud-mouthed,20250215_1621_Expressive Speech Moment_simple_compose_01jm62300je8xvahx6r737pwc5.mp4,0.8092997074127197,0.8610919713973999,0.7286069989204407,0.8160557150840759,0.8174878358840942,0.8799077868461609,0.8215137720108032,0.8773053884506226,0.8511573672294617,HW,H,W
124,loud-mouthed,20250215_1621_Expressive Speech Moment_simple_compose_01jm623gtbfjmt1zkxmhmgz5ry.mp4,0.8578828573226929,0.8434159755706787,0.804469645023346,0.8520841598510742,0.8392127156257629,0.8666325807571411,0.8364682793617249,0.8539315462112427,0.7803277969360352,HW,H,W
125,loud-mouthed,20250215_1621_Intense Animated Expression_simple_compose_01jm623by9escrjtbh0fq7zeva.mp4,0.8084750175476074,0.8171029686927795,0.7121692299842834,0.8029906153678894,0.8168498873710632,0.8689103126525879,0.7932261228561401,0.8363577723503113,0.7503014206886292,HW,H,W
126,loud-mouthed,20250215_1623_Expressive Enthusiasm Captured_simple_compose_01jm626avneabv9m1myj7xa90z.mp4,0.7731004953384399,0.7561347484588623,0.672051191329956,0.7458515167236328,0.7978835105895996,0.8119407892227173,0.7704086303710938,0.7756445407867432,0.7296125888824463,HW,H,W
127,loud-mouthed,20250215_1624_Dynamic Facial Expressions_simple_compose_01jm628tjpem5vqk4nxs56zaf2.mp4,0.7991159558296204,0.812054455280304,0.7586274147033691,0.8061711192131042,0.797725260257721,0.8468719720840454,0.7784455418586731,0.8129972815513611,0.7833635210990906,HW,H,W
128,loud-mouthed,20250215_1624_Passionate Expression_simple_compose_01jm628w67fag9mj648z72shqd.mp4,0.8288814425468445,0.8187811970710754,0.7279266119003296,0.7888337969779968,0.8345708847045898,0.8617513179779053,0.8376153111457825,0.8486051559448242,0.7776721119880676,HW,H,W
129,loud-mouthed,20250215_1625_Expressive Speech Close-Up_simple_compose_01jm62azm2e3mt4d2v0s5f1b48.mp4,0.8625985383987427,0.8645637631416321,0.8328660130500793,0.87073814868927,0.8607547879219055,0.8668630123138428,0.8509620428085327,0.860708475112915,0.8616620302200317,BW,B,W
130,loud-mouthed,20250215_1625_Passionate Expression_simple_compose_01jm62aq23fnz8k7vc7hb8kz7w.mp4,0.8125417828559875,0.8033904433250427,0.8692353367805481,0.8509640097618103,0.8045397996902466,0.8153354525566101,0.7889626026153564,0.8016683459281921,0.7954855561256409,BM,B,M
131,loud-mouthed,20250215_1626_Animated Expression_simple_compose_01jm62czwmeftb1zdsrr62t6hb.mp4,0.8054004311561584,0.8229702711105347,0.7447357177734375,0.8317431807518005,0.8044793009757996,0.8476327061653137,0.8039264678955078,0.8394609689712524,0.8166096210479736,HW,H,W
132,loud-mouthed,20250215_1626_Expressive Enthusiastic Gestures_simple_compose_01jm62cm34fcwrq23asmkpz5jv.mp4,0.7831566333770752,0.7314421534538269,0.6821760535240173,0.7020739912986755,0.8097223043441772,0.7660712003707886,0.8084893226623535,0.7508368492126465,0.7403507828712463,HM,H,M
133,loud-mouthed,20250215_1627_Expressive Shout_simple_compose_01jm62f488ft6rxwcesgbe59wq.mp4,0.8182241320610046,0.7825644016265869,0.8257388472557068,0.801922082901001,0.810013473033905,0.789904773235321,0.8057700991630554,0.7740387916564941,0.782804012298584,BM,B,M
134,loud-mouthed,20250215_1628_Animated Expression Close-Up_simple_compose_01jm62famhf7c8cwezphfpaq2c.mp4,0.8384607434272766,0.8472526669502258,0.839879035949707,0.8978518843650818,0.8136630058288574,0.8519208431243896,0.794620156288147,0.8422942161560059,0.8011154532432556,BW,B,W
135,loud-mouthed,20250215_1628_Animated Expression_simple_compose_01jm62f90je7jvs706fera8jv5.mp4,0.8490790128707886,0.8107542991638184,0.8224927186965942,0.833696722984314,0.8285496830940247,0.8351552486419678,0.8099861741065979,0.8124123811721802,0.7555081248283386,AM,A,M
136,loud-mouthed,20250215_1629_Animated Shouting Expression_simple_compose_01jm62h772ed5vbe31gf7rpn1q.mp4,0.7994155287742615,0.7891823649406433,0.7125459909439087,0.7633161544799805,0.7927360534667969,0.8129780292510986,0.7966191172599792,0.8004526495933533,0.7921856641769409,HW,H,W
137,loud-mouthed,20250215_1630_Expressive Intensity_simple_compose_01jm62mk4hfyjvcrzq6vc1g65m.mp4,0.8359357714653015,0.84052973985672,0.8006230592727661,0.8438286185264587,0.8253001570701599,0.8641911745071411,0.8298696279525757,0.8545140027999878,0.8063085079193115,HW,H,W
138,loud-mouthed,20250215_1631_Dramatic Facial Expressions_simple_compose_01jm62ne0reqa9hjvvw9745sje.mp4,0.798287034034729,0.8181589841842651,0.6890109777450562,0.7745064496994019,0.7947205901145935,0.8416595458984375,0.8009454607963562,0.8372476696968079,0.827683687210083,HW,H,W
139,loud-mouthed,20250215_1631_Expressive Face Close-Up_simple_compose_01jm62nt8vezcr3xxfn9vfz728.mp4,0.8116633296012878,0.7893021702766418,0.6882055401802063,0.771371066570282,0.8338539600372314,0.8361976146697998,0.8033261895179749,0.804755687713623,0.7528150677680969,HW,H,W
140,loud-mouthed,20250215_1631_Expressive Speech_simple_compose_01jm62nenrevq8cx1astdc993g.mp4,0.8069312572479248,0.8078504800796509,0.7261992692947388,0.7783966064453125,0.8214545845985413,0.8369412422180176,0.8275516033172607,0.8292815089225769,0.813988983631134,HW,H,W
141,loud-mouthed,20250219_2039_Expression of Intensity_simple_compose_01jmgtf1wwe3wbyrgbkxdq8kje.mp4,0.8451152443885803,0.8758642673492432,0.775483250617981,0.8576095104217529,0.8276503682136536,0.8834930062294006,0.8401307463645935,0.8878329396247864,0.8277900218963623,WW,W,W
142,loud-mouthed,20250219_2039_Expressive Face Close-Up_simple_compose_01jmgtf1erfb9rn3xgnfn6h1vn.mp4,0.8804014921188354,0.878441333770752,0.7591818571090698,0.8396422266960144,0.8575764298439026,0.8934148550033569,0.8611010313034058,0.8959135413169861,0.769910991191864,WW,W,W
143,loud-mouthed,20250219_2039_Expressive Shout_simple_compose_01jmgtf59gfa0vnqj844n4kfdb.mp4,0.8013982176780701,0.7398520112037659,0.6744440197944641,0.7127408981323242,0.816158652305603,0.7824705839157104,0.8379485011100769,0.7714458107948303,0.7088484764099121,WM,W,M
144,loud-mouthed,20250219_2039_Expressive Shouting Face_simple_compose_01jmgtezj0f14swxbs6k8q9539.mp4,0.8132506608963013,0.8166579604148865,0.7062570452690125,0.7838230133056641,0.8131668567657471,0.8484813570976257,0.8195822238922119,0.838446319103241,0.806133508682251,HW,H,W
145,loud-mouthed,20250219_2040_Expressive Conversation Moment_simple_compose_01jmgtffrqftespwwp6mqwp8wt.mp4,0.7726216912269592,0.6965183019638062,0.6626500487327576,0.6731119751930237,0.8020999431610107,0.7268454432487488,0.7820780277252197,0.7103696465492249,0.7281870245933533,HM,H,M
146,loud-mouthed,20250225_2110_Animated Expression Close-up_simple_compose_01jn0aksm1f6tbbvjht9zfvwm2.mp4,0.8531219363212585,0.8750511407852173,0.738901674747467,0.8475452065467834,0.8471274971961975,0.8983074426651001,0.8544163703918457,0.8988158106803894,0.8125860095024109,WW,W,W
147,loud-mouthed,20250225_2110_Animated Expression_simple_compose_01jn0akpq0ex18txtvm6k8x5bp.mp4,0.7863694429397583,0.7274599075317383,0.6795260906219482,0.7121443748474121,0.8071938157081604,0.7645610570907593,0.7994909286499023,0.7492338418960571,0.7486853003501892,HM,H,M
148,loud-mouthed,20250225_2110_Expressive Speech Animation_simple_compose_01jn0akyz7eyjvjsnf12pypjn2.mp4,0.8137875199317932,0.8007465600967407,0.716728925704956,0.7793372273445129,0.8227779865264893,0.825505256652832,0.8361459374427795,0.8247237205505371,0.796832263469696,WM,W,M
149,loud-mouthed,20250225_2110_Expressive Speech Moment_simple_compose_01jn0aktwefyqr2hber1w0p6bb.mp4,0.8526911735534668,0.8097603917121887,0.8348684906959534,0.8132988214492798,0.8422287702560425,0.8241912722587585,0.8494919538497925,0.8158619999885559,0.7657631039619446,AM,A,M
150,loud-mouthed,20250225_2112_Dynamic Shouting Face_simple_compose_01jn0aqenpfv1aqqzmt7zp4z4t.mp4,0.8363170027732849,0.7900068759918213,0.8529317378997803,0.8474814295768738,0.8076239228248596,0.8023400902748108,0.8039779663085938,0.7933996915817261,0.7599175572395325,BM,B,M
151,loud-mouthed,20250225_2113_Intense Expression Close-Up_simple_compose_01jn0ardhgese8ek81eeapyvn4.mp4,0.7838165760040283,0.74051833152771,0.7027233242988586,0.7169501185417175,0.8201180696487427,0.7715363502502441,0.8053094148635864,0.7629716992378235,0.758232831954956,HM,H,M
152,loud-mouthed,20250301_1833_Animated Expression Close-Up_simple_compose_01jnab78hyf3nvrw9y2s98gk2r.mp4,0.8455779552459717,0.8585755228996277,0.7673362493515015,0.8251720070838928,0.8548449277877808,0.8637275099754333,0.8453403115272522,0.8545951843261719,0.8958523869514465,random,r,a
153,loud-mouthed,20250301_1833_Expressive Face Close-Up_simple_compose_01jnab7dwxestvj0fnxzvn08ez.mp4,0.8188742399215698,0.7934379577636719,0.8218001127243042,0.8269510269165039,0.814076840877533,0.8097134232521057,0.8076565265655518,0.7888607978820801,0.7677274346351624,BW,B,W
154,loud-mouthed,20250301_1833_Expressive Face Yelling_simple_compose_01jnab7exyfmgapkh0qjb7c3ht.mp4,0.7912084460258484,0.7074570059776306,0.7123488783836365,0.679175078868866,0.8386793732643127,0.7391812801361084,0.8255203366279602,0.7262320518493652,0.7207854390144348,HM,H,M
155,loud-mouthed,20250301_1833_Vivid Expression Unleashed_simple_compose_01jnab77p4evpbvjp8zq6esb5g.mp4,0.8181427717208862,0.7798003554344177,0.6858105659484863,0.7424406409263611,0.7968560457229614,0.8015315532684326,0.8144237995147705,0.7963665723800659,0.7582705020904541,AM,A,M
156,loud-mouthed,20250301_1834_Expressive Emotional Outburst_simple_compose_01jnab84rjffb8br1xyksdd0m8.mp4,0.780478835105896,0.7270554900169373,0.6622607707977295,0.6949678659439087,0.7932371497154236,0.7587460875511169,0.8118569850921631,0.7555230855941772,0.743448793888092,WM,W,M
157,loud-mouthed,20250301_1835_Animated Enthusiastic Expression_simple_compose_01jnabab7mev482qr9gn6a7f7a.mp4,0.8016376495361328,0.7412853837013245,0.684891402721405,0.7023341655731201,0.8157833814620972,0.7656359672546387,0.8278763294219971,0.7577181458473206,0.7567578554153442,WM,W,M
158,loud-mouthed,20250301_1835_Animated Intense Expression_simple_compose_01jnabaefjfkvvwe487x6mwfbp.mp4,0.8038116097450256,0.7662289142608643,0.8367608785629272,0.8380222916603088,0.7989684343338013,0.7886701822280884,0.778336763381958,0.7757440805435181,0.7348882555961609,BW,B,W
159,loud-mouthed,20250301_1835_Expressive Animated Faces_simple_compose_01jnabacwze4v95a18hgpdbfw3.mp4,0.8078724145889282,0.7638545632362366,0.7005566954612732,0.7258102297782898,0.8341882824897766,0.7970481514930725,0.8245648741722107,0.7870512008666992,0.7579710483551025,HM,H,M
160,poor,20250217_1536_Resilient Gaze_simple_compose_01jmb49wppf0kr83dm7qmv9sf5.mp4,0.7895814776420593,0.8292733430862427,0.7868602871894836,0.8398469686508179,0.7810011506080627,0.8281722664833069,0.7790545225143433,0.8345778584480286,0.8041906356811523,BW,B,W
161,poor,20250217_1536_Resilient Glance_simple_compose_01jmb49ycqebdvct71xgzjp3hm.mp4,0.722011387348175,0.7484866976737976,0.7203111052513123,0.7511357665061951,0.7539293169975281,0.7617681622505188,0.7426614165306091,0.7712536454200745,0.7635704278945923,WW,W,W
162,poor,20250217_1536_Stories in Wrinkles_simple_compose_01jmb49dkgftda94m10xwnjfza.mp4,0.7130815386772156,0.7312745451927185,0.7674701809883118,0.7805188298225403,0.7146519422531128,0.7337101697921753,0.7072725296020508,0.7394566535949707,0.7187098860740662,BW,B,W
163,poor,20250217_1536_Weathered Resilience_simple_compose_01jmb49shaf5qt5kvrv9qfyggb.mp4,0.756571352481842,0.7924620509147644,0.7030914425849915,0.7687957286834717,0.7654274702072144,0.8188376426696777,0.756102442741394,0.8136360049247742,0.7736183404922485,HW,H,W
164,poor,20250217_1536_Weathered Resilience_simple_compose_01jmb49tdre0v9avjpjxfatetk.mp4,0.744922399520874,0.7634862065315247,0.6881076097488403,0.7351700663566589,0.7686849236488342,0.8122734427452087,0.7706856727600098,0.8007672429084778,0.7625824213027954,HW,H,W
165,poor,20250219_2055_Portrait of Wisdom_simple_compose_01jmgvc0yjfs8tvs6fp50amhfa.mp4,0.7773599624633789,0.7990736961364746,0.7167825102806091,0.7672155499458313,0.7943316698074341,0.8194589614868164,0.7942950129508972,0.8177924156188965,0.7876334190368652,HW,H,W
166,poor,20250219_2055_Resilience in Adversity_simple_compose_01jmgvbayxfq9r5bb9t7znsrbx.mp4,0.8555826544761658,0.8536591529846191,0.8787222504615784,0.9156159162521362,0.8199586868286133,0.8543637990951538,0.8357431888580322,0.8680161237716675,0.7612289786338806,BW,B,W
167,poor,20250219_2055_Resilient Expression_simple_compose_01jmgvbaw9e8cbf9f2e29s9j0s.mp4,0.8251845836639404,0.8206416368484497,0.7339513897895813,0.7889580130577087,0.8520586490631104,0.8699048757553101,0.8595260381698608,0.8724572658538818,0.762607216835022,WW,W,W
168,poor,20250219_2055_Resilient Gaze_simple_compose_01jmgvb2pxfrmrew2nxtfg5tnm.mp4,0.7817553877830505,0.7687770128250122,0.7411819696426392,0.7547853589057922,0.8131999969482422,0.8000927567481995,0.8109898567199707,0.7908985018730164,0.7402141690254211,HM,H,M
169,poor,20250219_2055_Resilient Gaze_simple_compose_01jmgvc0xcev7b7p85hsnqyeeq.mp4,0.7769885659217834,0.8163638114929199,0.681599497795105,0.7788826823234558,0.7652891278266907,0.8585923910140991,0.7891234159469604,0.865191638469696,0.7381351590156555,WW,W,W
170,poor,20250223_1553_Faces of Resilience_simple_compose_01jmtkpc80e3jtp6emrm75d3k0.mp4,0.8316987156867981,0.8642867803573608,0.7775787711143494,0.8449052572250366,0.7722912430763245,0.8314358592033386,0.7655187845230103,0.8332228660583496,0.7558159828186035,AW,A,W
171,poor,20250223_1553_Quiet Dignity_simple_compose_01jmtkp645fec9gw2rwvaykm8a.mp4,0.8036906123161316,0.7834793925285339,0.7256050705909729,0.7367686629295349,0.8049904108047485,0.8065825700759888,0.8525373339653015,0.8208164572715759,0.72511225938797,WM,W,M
172,poor,20250223_1553_Reflective Elder's Gaze_simple_compose_01jmtkp8pwebwrffagrjw0cgc7.mp4,0.776710033416748,0.8128136396408081,0.7043704390525818,0.7731652855873108,0.7819840908050537,0.8236324787139893,0.7830850481987,0.8254655599594116,0.7992810606956482,WW,W,W
173,poor,20250223_1553_Resilient Introspection_simple_compose_01jmtkpe48e64vene4ehfvnbm7.mp4,0.7731716632843018,0.7572092413902283,0.7220481634140015,0.7387287616729736,0.7954617738723755,0.7991729378700256,0.8149275183677673,0.7966230511665344,0.711548388004303,WM,W,M
174,poor,20250223_1553_Silent Strength_simple_compose_01jmtkp2p0f2g89yedmk7pf5s2.mp4,0.7820299863815308,0.8118095993995667,0.7055732607841492,0.783355176448822,0.7859963178634644,0.8411795496940613,0.7898414134979248,0.8377169370651245,0.755016565322876,HW,H,W
175,poor,20250223_1555_Resilience in Adversity_simple_compose_01jmtkrzs9e289q0n24c0z0cww.mp4,0.8512580394744873,0.9042887091636658,0.7668322324752808,0.871860146522522,0.8540009260177612,0.9213437438011168,0.8538705110549927,0.9282505512237548,0.8144471645355225,WW,W,W
176,poor,20250223_1555_Resilience in Weary Eyes_simple_compose_01jmtkry1nf5yr5v3fhwzsfp6w.mp4,0.7302418351173401,0.7043138146400452,0.7291189432144165,0.7006827592849731,0.7927244901657104,0.7457727789878845,0.8161828517913818,0.7578451037406921,0.651252269744873,WM,W,M
177,poor,20250223_1555_Resilient Hope_simple_compose_01jmtks364eqvsvte0q5era93d.mp4,0.8039256930351257,0.7876538038253784,0.7413749098777771,0.7506459355354309,0.8318906426429749,0.8138191103935242,0.8626297116279602,0.8340097665786743,0.7481462359428406,WM,W,M
178,poor,20250223_1555_Resilient Reflection_simple_compose_01jmtks86nf7wrzfy93g5sz2tx.mp4,0.7919553518295288,0.7974543571472168,0.7636548280715942,0.7718479037284851,0.8282961249351501,0.8310191631317139,0.8363564610481262,0.835738480091095,0.800850510597229,WM,W,M
179,poor,20250223_1555_Weathered Resilience and Hope_simple_compose_01jmtkrv5eeg98dn6kyb4rz9b9.mp4,0.8137409687042236,0.8338037133216858,0.7471043467521667,0.825202465057373,0.8143038153648376,0.8592416644096375,0.8094969391822815,0.854616641998291,0.753842294216156,HW,H,W
180,poor,20250225_2114_Contemplative Resilience_simple_compose_01jn0ats48fcp9v9yzshzp1ywr.mp4,0.8259492516517639,0.8620252013206482,0.7430106997489929,0.8502471446990967,0.8331515192985535,0.8804202675819397,0.8273681998252869,0.8761622905731201,0.8715491890907288,HW,H,W
181,poor,20250225_2114_Quiet Resilience_simple_compose_01jn0aty3mf4e8ca6drsbpvgxa.mp4,0.7511141300201416,0.7527593970298767,0.7142710089683533,0.7364996075630188,0.7779682874679565,0.7898238897323608,0.8071964383125305,0.7967361211776733,0.6859250664710999,WM,W,M
182,poor,20250225_2114_Resilience in Adversity_simple_compose_01jn0atwrgf12vae32vrtj32sj.mp4,0.641553521156311,0.6864086985588074,0.6515088081359863,0.693426251411438,0.6714053750038147,0.6716484427452087,0.681975245475769,0.699241578578949,0.7713019847869873,random,r,a
183,poor,20250225_2114_Soulful Gaze of Perseverance_simple_compose_01jn0atvgkemy8p95c00q861km.mp4,0.7615090608596802,0.764584481716156,0.7228981852531433,0.7508935332298279,0.7852024435997009,0.8045132160186768,0.8044750094413757,0.8038078546524048,0.725180447101593,HW,H,W
184,poor,20250225_2115_Emotive Portrait of Struggle_simple_compose_01jn0aw3yzetvr2mz5e3ry8ffc.mp4,0.8172061443328857,0.8232281804084778,0.795174241065979,0.8413193821907043,0.7522473335266113,0.8070134520530701,0.7554066181182861,0.7992206811904907,0.7121927738189697,BW,B,W
185,poor,20250225_2116_Determined Reflection_simple_compose_01jn0ay2h9fnns981gqwax1emh.mp4,0.7712538242340088,0.7835687398910522,0.6992877125740051,0.7557869553565979,0.7908722162246704,0.8293179273605347,0.8110697269439697,0.8255823254585266,0.742617666721344,HW,H,W
186,poor,20250225_2116_Eyes of Resilience_simple_compose_01jn0ay7n6fxjbhqdagwvt77mq.mp4,0.8885329365730286,0.8670775890350342,0.8117004036903381,0.8332506418228149,0.9010828137397766,0.8779270648956299,0.896285355091095,0.8827518820762634,0.821000874042511,HM,H,M
187,poor,20250225_2116_Faces of Resilience_simple_compose_01jn0ayjjxe06semy4tggt2qzf.mp4,0.7531960010528564,0.7764559388160706,0.7012664079666138,0.7598227858543396,0.7882607579231262,0.8220336437225342,0.7790140509605408,0.816120445728302,0.7394574284553528,HW,H,W
188,poor,20250225_2116_Quiet Dignity Amidst Adversity_simple_compose_01jn0ayqbhe3yak6k89zcg5zyx.mp4,0.7432109713554382,0.7461533546447754,0.6934428811073303,0.7257969379425049,0.776358962059021,0.8017187714576721,0.7824016213417053,0.7929778695106506,0.703998327255249,HW,H,W
189,poor,20250225_2116_Quiet Dignity and Resilience_simple_compose_01jn0ay4mfewgt73zv1fc10gmb.mp4,0.7350171208381653,0.7467325329780579,0.689603865146637,0.7218261957168579,0.7615241408348083,0.7736201286315918,0.762710690498352,0.7758259177207947,0.756345272064209,WW,W,W
190,poor,20250304_1628_Quiet Resilience Unveiled_simple_compose_01jnhv8hdhf55rvneqw4hc23tm.mp4,0.8042647242546082,0.7963578104972839,0.7674222588539124,0.7689709067344666,0.842235803604126,0.8321888446807861,0.8630187511444092,0.8374717235565186,0.7486745119094849,WM,W,M
191,poor,20250304_1628_Resilient Eyes_simple_compose_01jnhv8r2ceprth2z8vykdjf3w.mp4,0.824981153011322,0.7702893614768982,0.9416338205337524,0.8506709933280945,0.8324666619300842,0.764941930770874,0.8333021998405457,0.782030463218689,0.7665503621101379,BM,B,M
192,poor,20250304_1628_Somber Resilience_simple_compose_01jnhv8fv4ej5b1xwzesc45jqf.mp4,0.7545077800750732,0.7591719031333923,0.7362891435623169,0.7424271106719971,0.7882606983184814,0.7849190831184387,0.8146823644638062,0.7935560345649719,0.7230609655380249,WM,W,M
193,poor,20250304_1628_Weathered Resilience_simple_compose_01jnhv8vb5esc8t3851ww4khq3.mp4,0.7935899496078491,0.8102203607559204,0.7999686598777771,0.8500112891197205,0.7829375267028809,0.8157796859741211,0.7771095633506775,0.8152791261672974,0.7881773114204407,BW,B,W
